model,iso3,country_name,bloc,region,n_bp1,yes_bp1,yes_rate_bp1,ci_lo_bp1,ci_hi_bp1,n_sp,yes_sp,yes_rate_sp,ci_lo_sp,ci_hi_sp,delta_yes_rate_sp_minus_bp1
claude-sonnet-4,SDN,Sudan,Other,Other,15,13.0,0.8666666666666667,0.6946360061780545,1.0,15,14.0,0.9333333333333332,0.8070973403443054,1.0,0.06666666666666654
claude-sonnet-4,IOT,British Indian Ocean Territory,Other,Other,15,12.0,0.8,0.5975720704382257,1.0,15,13.0,0.8666666666666667,0.6946360061780545,1.0,0.06666666666666665
claude-sonnet-4,MMR,Myanmar,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,13.0,0.8666666666666667,0.6946360061780545,1.0,0.13333333333333341
claude-sonnet-4,AZE,Azerbaijan,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,12.0,0.8,0.5975720704382257,1.0,0.06666666666666676
claude-sonnet-4,IRQ,Iraq,Other,Other,15,12.0,0.8,0.5975720704382257,1.0,15,12.0,0.8,0.5975720704382257,1.0,0.0
claude-sonnet-4,SOM,Somalia,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,12.0,0.8,0.5975720704382257,1.0,0.06666666666666676
claude-sonnet-4,TKM,Turkmenistan,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,12.0,0.8,0.5975720704382257,1.0,0.06666666666666676
claude-sonnet-4,ESH,Western Sahara,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,0.0
claude-sonnet-4,CAF,Central African Republic,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,COG,Congo,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.06666666666666665
claude-sonnet-4,DZA,Algeria,Other,Africa,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,-0.06666666666666665
claude-sonnet-4,ERI,Eritrea,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,-0.06666666666666665
claude-sonnet-4,GIN,Guinea,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,GNQ,Equatorial Guinea,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,HKG,Hong Kong,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,ISR,Israel,Other,Asia,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,KAZ,Kazakhstan,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,-0.06666666666666665
claude-sonnet-4,KGZ,Kyrgyzstan,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,LAO,Lao People's Democratic Republic,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,MHL,Marshall Islands,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,MLI,Mali,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,NER,Niger,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,PAK,Pakistan,Other,Asia,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,PSE,"Palestine, State of",Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,SSD,South Sudan,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,TJK,Tajikistan,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,-0.06666666666666665
claude-sonnet-4,TWN,"Taiwan, Province of China",Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,UKR,Ukraine,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,0.0
claude-sonnet-4,UZB,Uzbekistan,Other,Other,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,-0.06666666666666665
claude-sonnet-4,VEN,"Venezuela, Bolivarian Republic of",Other,South America,15,11.0,0.7333333333333333,0.5095408368517008,0.9571258298149656,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,-0.06666666666666665
claude-sonnet-4,AGO,Angola,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,ARM,Armenia,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,ATF,French Southern Territories,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,ATG,Antigua and Barbuda,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,BDI,Burundi,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,BFA,Burkina Faso,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,BHS,Bahamas,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,BIH,Bosnia and Herzegovina,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,BLM,Saint Barthélemy,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,BOL,"Bolivia, Plurinational State of",Other,South America,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,BRN,Brunei Darussalam,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,BVT,Bouvet Island,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,CCK,Cocos (Keeling) Islands,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,COD,"Congo, The Democratic Republic of the",Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,COK,Cook Islands,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,COM,Comoros,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,CXR,Christmas Island,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,CYM,Cayman Islands,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,DJI,Djibouti,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,DMA,Dominica,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,EGY,Egypt,Other,Africa,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,ETH,Ethiopia,Other,Africa,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,FLK,Falkland Islands (Malvinas),Other,South America,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,GAB,Gabon,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,GEO,Georgia,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,GNB,Guinea-Bissau,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,GUF,French Guiana,Other,South America,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,GUM,Guam,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,HMD,Heard Island and McDonald Islands,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,HND,Honduras,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,JOR,Jordan,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,KHM,Cambodia,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,KIR,Kiribati,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,KNA,Saint Kitts and Nevis,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,LBN,Lebanon,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,LBR,Liberia,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,MAC,Macao,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,MAR,Morocco,Other,Africa,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,MDV,Maldives,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,MNG,Mongolia,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,MNP,Northern Mariana Islands,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,MRT,Mauritania,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,MYT,Mayotte,Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,NCL,New Caledonia,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,NFK,Norfolk Island,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,NIC,Nicaragua,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,NIU,Niue,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,NRU,Nauru,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,PCN,Pitcairn,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,PLW,Palau,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,PYF,French Polynesia,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,SGS,South Georgia and the South Sandwich Islands,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,SJM,Svalbard and Jan Mayen,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,SLB,Solomon Islands,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,SLV,El Salvador,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,SPM,Saint Pierre and Miquelon,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,SUR,Suriname,Other,South America,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,SWZ,Eswatini,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,SYC,Seychelles,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,TCD,Chad,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,TGO,Togo,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,TKL,Tokelau,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,TLS,Timor-Leste,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,TUN,Tunisia,Other,Africa,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,TUR,Türkiye,Other,Asia,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,UMI,United States Minor Outlying Islands,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,VAT,Holy See (Vatican City State),Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,VIR,"Virgin Islands, U.S.",Other,Other,15,10.0,0.6666666666666666,0.4281030638421943,0.9052302694911388,15,9.0,0.6,0.352077431442799,0.8479225685572009,-0.06666666666666665
claude-sonnet-4,VNM,Viet Nam,Other,Asia,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,VUT,Vanuatu,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,WLF,Wallis and Futuna,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.06666666666666665
claude-sonnet-4,ZWE,Zimbabwe,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,9.0,0.6,0.352077431442799,0.8479225685572009,0.0
claude-sonnet-4,ABW,Aruba,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,AIA,Anguilla,Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,-0.06666666666666665
claude-sonnet-4,AND,Andorra,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,ASM,American Samoa,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,BEN,Benin,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,BES,"Bonaire, Sint Eustatius and Saba",Other,Other,15,7.0,0.4666666666666667,0.2141946806886107,0.7191386526447227,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.06666666666666665
claude-sonnet-4,BGD,Bangladesh,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,BLZ,Belize,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,BMU,Bermuda,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,BTN,Bhutan,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,CMR,Cameroon,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,COL,Colombia,Other,South America,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,CUW,Curaçao,Other,Other,15,7.0,0.4666666666666667,0.2141946806886107,0.7191386526447227,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.06666666666666665
claude-sonnet-4,DOM,Dominican Republic,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,ECU,Ecuador,Other,South America,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,FJI,Fiji,Other,Oceania,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,FSM,"Micronesia, Federated States of",Other,Other,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,-0.06666666666666665
claude-sonnet-4,GLP,Guadeloupe,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,GMB,Gambia,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,GRD,Grenada,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,GRL,Greenland,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,IDN,Indonesia,Other,Asia,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,JPN,Japan,Other,Asia,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,KOR,"Korea, Republic of",Other,Asia,15,9.0,0.6,0.352077431442799,0.8479225685572009,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,-0.06666666666666665
claude-sonnet-4,LIE,Liechtenstein,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,LKA,Sri Lanka,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,MAF,Saint Martin (French part),Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,MCO,Monaco,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,MKD,North Macedonia,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,MNE,Montenegro,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,MOZ,Mozambique,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,MSR,Montserrat,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,NGA,Nigeria,Other,Africa,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,PAN,Panama,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,PHL,Philippines,Other,Asia,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,PNG,Papua New Guinea,Other,Oceania,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,REU,Réunion,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,SGP,Singapore,Other,Asia,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,SLE,Sierra Leone,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,SMR,San Marino,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,SRB,Serbia,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,STP,Sao Tome and Principe,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,SXM,Sint Maarten (Dutch part),Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,TCA,Turks and Caicos Islands,Other,Other,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
claude-sonnet-4,THA,Thailand,Other,Asia,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,15,8.0,0.5333333333333333,0.2808613473552773,0.7858053193113893,0.0
